Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
39_5_462,"[1040, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248]",[39],[5],"[2, 4, 5, 6, 7, 8, 9, 10, 22, 23]","[1040, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248]","[1040, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248, 1248]"
4_56_463,"[5, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 169, 205, 348, 348]",[4],[56],"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 22, 23]","[5, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 169, 205, 348, 348]","[5, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144, 169, 205, 348, 348]"
4_48_464,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",[4],[48],"[0, 1, 3, 4, 5, 6, 7, 9, 10, 11, 15, 22, 23]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
4_46_465,"[75, 75, 88, 136, 136, 179, 179, 227, 248, 248, 382, 487, 658, 658, 658, 718, 765, 765, 765, 843]",[4],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 23]","[75, 75, 88, 136, 136, 179, 179, 227, 248, 248, 382, 487, 658, 658, 658, 718, 765, 765, 765, 843]","[75, 75, 88, 136, 136, 179, 179, 227, 248, 248, 382, 487, 658, 658, 658, 718, 765, 765, 765, 843]"
4_45_466,"[29, 61, 227, 393, 494, 627, 627, 627, 627, 630, 664, 664, 664, 1086, 1142, 1283, 1283, 1319, 1347, 1347]",[4],[45],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 22, 23]","[29, 61, 227, 393, 494, 627, 627, 627, 627, 630, 664, 664, 664, 1086, 1142, 1283, 1283, 1319, 1347, 1347]","[29, 61, 227, 393, 494, 627, 627, 627, 627, 630, 664, 664, 664, 1086, 1142, 1283, 1283, 1319, 1347, 1347]"
4_48_467,"[51, 867, 910, 910, 1578, 1613, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920]",[4],[48],"[0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23]","[51, 867, 910, 910, 1578, 1613, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920]","[51, 867, 910, 910, 1578, 1613, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920, 1920]"
24_39_468,"[124, 175, 200, 229, 541, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707]",[24],[39],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 22, 23]","[124, 175, 200, 229, 541, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707]","[124, 175, 200, 229, 541, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707]"
0_57_469,"[38, 218, 661, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710]",[0],[57],"[0, 5, 9, 10, 11, 12, 13, 14, 23]","[38, 218, 661, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710]","[38, 218, 661, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710, 1710]"
32_45_470,"[130, 187, 446, 446, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515]",[32],[45],"[0, 2, 3, 4, 5, 6, 7, 11, 20, 21, 22, 23]","[130, 187, 446, 446, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515]","[130, 187, 446, 446, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515, 515]"
24_45_471,"[59, 85, 162, 216, 268, 429, 446, 446, 446, 477, 529, 529, 551, 562, 566, 651, 665, 788, 807, 813]",[24],[45],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 21, 22, 23]","[59, 85, 162, 216, 268, 429, 446, 446, 446, 477, 529, 529, 551, 562, 566, 651, 665, 788, 807, 813]","[59, 85, 162, 216, 268, 429, 446, 446, 446, 477, 529, 529, 551, 562, 566, 651, 665, 788, 807, 813]"
4_36_472,"[29, 29, 53, 67, 119, 129, 138, 202, 202, 246, 246, 260, 260, 260, 260, 260, 260, 260, 268, 286]",[4],[36],"[0, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 19, 20, 21, 22, 23]","[29, 29, 53, 67, 119, 129, 138, 202, 202, 246, 246, 260, 260, 260, 260, 260, 260, 260, 268, 286]","[29, 29, 53, 67, 119, 129, 138, 202, 202, 246, 246, 260, 260, 260, 260, 260, 260, 260, 268, 286]"
2_45_473,"[6, 10, 118, 118, 118, 128, 294, 296, 344, 364, 455, 460, 493, 498, 507, 562, 587, 610, 709, 952]",[2],[45],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[6, 10, 118, 118, 118, 128, 294, 296, 344, 364, 455, 460, 493, 498, 507, 562, 587, 610, 709, 952]","[6, 10, 118, 118, 118, 128, 294, 296, 344, 364, 455, 460, 493, 498, 507, 562, 587, 610, 709, 952]"
41_26_474,"[52, 462, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1186, 1186, 1186, 1186, 1186, 1186, 1186, 1186, 1186, 1186]",[41],[26],"[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 22, 23]","[52, 462, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1186, 1186, 1186, 1186, 1186, 1186, 1186, 1186, 1186, 1186]","[52, 462, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1024, 1186, 1186, 1186, 1186, 1186, 1186, 1186, 1186, 1186, 1186]"
0_44_475,"[16, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361]",[0],[44],"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 22]","[16, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361]","[16, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361, 361]"
4_46_476,"[27, 29, 29, 104, 104, 104, 205, 282, 292, 292, 292, 292, 315, 337, 365, 421, 421, 421, 555, 564]",[4],[46],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 22, 23]","[27, 29, 29, 104, 104, 104, 205, 282, 292, 292, 292, 292, 315, 337, 365, 421, 421, 421, 555, 564]","[27, 29, 29, 104, 104, 104, 205, 282, 292, 292, 292, 292, 315, 337, 365, 421, 421, 421, 555, 564]"
22_14_477,"[18, 157, 233, 322, 322, 322, 322, 322, 492, 518, 564, 669, 688, 688, 814, 835, 835, 835, 835, 835]",[22],[14],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11]","[18, 157, 233, 322, 322, 322, 322, 322, 492, 518, 564, 669, 688, 688, 814, 835, 835, 835, 835, 835]","[18, 157, 233, 322, 322, 322, 322, 322, 492, 518, 564, 669, 688, 688, 814, 835, 835, 835, 835, 835]"
37_57_478,"[21, 21, 21, 21, 218, 321, 530, 530, 530, 530, 530, 530, 598, 598, 604, 630, 630, 641, 641, 641]",[37],[57],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[21, 21, 21, 21, 218, 321, 530, 530, 530, 530, 530, 530, 598, 598, 604, 630, 630, 641, 641, 641]","[21, 21, 21, 21, 218, 321, 530, 530, 530, 530, 530, 530, 598, 598, 604, 630, 630, 641, 641, 641]"
4_46_479,"[41, 47, 67, 148, 159, 172, 235, 275, 292, 344, 488, 499, 502, 570, 578, 580, 580, 583, 586, 626]",[4],[46],"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[41, 47, 67, 148, 159, 172, 235, 275, 292, 344, 488, 499, 502, 570, 578, 580, 580, 583, 586, 626]","[41, 47, 67, 148, 159, 172, 235, 275, 292, 344, 488, 499, 502, 570, 578, 580, 580, 583, 586, 626]"
4_54_480,"[41, 86, 235, 235, 263, 349, 517, 598, 681, 694, 694, 694, 694, 694, 694, 727, 1530, 1530, 1530, 1592]",[4],[54],"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16, 22, 23]","[41, 86, 235, 235, 263, 349, 517, 598, 681, 694, 694, 694, 694, 694, 694, 727, 1530, 1530, 1530, 1592]","[41, 86, 235, 235, 263, 349, 517, 598, 681, 694, 694, 694, 694, 694, 694, 727, 1530, 1530, 1530, 1592]"
24_39_481,"[83, 161, 161, 229, 359, 418, 418, 418, 455, 549, 836, 903, 1008, 1088, 1097, 1116, 1185, 1185, 1228, 1263]",[24],[39],"[0, 1, 2, 3, 4, 6, 8, 9, 10, 18, 20, 22, 23]","[83, 161, 161, 229, 359, 418, 418, 418, 455, 549, 836, 903, 1008, 1088, 1097, 1116, 1185, 1185, 1228, 1263]","[83, 161, 161, 229, 359, 418, 418, 418, 455, 549, 836, 903, 1008, 1088, 1097, 1116, 1185, 1185, 1228, 1263]"
0_73_482,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 22, 22, 22, 22, 22, 22, 65, 74, 88]",[0],[73],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 23]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 22, 22, 22, 22, 22, 22, 65, 74, 88]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 22, 22, 22, 22, 22, 22, 65, 74, 88]"
42_33_483,"[105, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887]",[42],[33],"[2, 3, 4, 5, 7, 10, 11, 12, 13, 14, 15, 21, 22]","[105, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887]","[105, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887, 887]"
4_36_484,"[53, 74, 102, 131, 131, 260, 282, 282, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323]",[4],[36],"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 23]","[53, 74, 102, 131, 131, 260, 282, 282, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323]","[53, 74, 102, 131, 131, 260, 282, 282, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323, 323]"
0_43_485,"[29, 29, 29, 29, 29, 500, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510]",[0],[43],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21, 22, 23]","[29, 29, 29, 29, 29, 500, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510]","[29, 29, 29, 29, 29, 500, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510, 510]"
0_47_486,"[158, 158, 158, 158, 158, 158, 158, 235, 733, 776, 776, 776, 776, 776, 776, 776, 776, 898, 1493, 1576]",[0],[47],"[0, 2, 3, 5, 7, 9, 10, 11, 12, 13, 14, 22, 23]","[158, 158, 158, 158, 158, 158, 158, 235, 733, 776, 776, 776, 776, 776, 776, 776, 776, 898, 1493, 1576]","[158, 158, 158, 158, 158, 158, 158, 235, 733, 776, 776, 776, 776, 776, 776, 776, 776, 898, 1493, 1576]"
12_55_487,"[73, 81, 261, 280, 283, 283, 283, 283, 310, 392, 467, 499, 529, 541, 559, 559, 559, 559, 567, 614]",[12],[55],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 22]","[73, 81, 261, 280, 283, 283, 283, 283, 310, 392, 467, 499, 529, 541, 559, 559, 559, 559, 567, 614]","[73, 81, 261, 280, 283, 283, 283, 283, 310, 392, 467, 499, 529, 541, 559, 559, 559, 559, 567, 614]"
4_46_488,"[86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]",[4],[46],"[0, 3, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 23]","[86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]","[86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]"
0_63_489,"[383, 383, 383, 383, 383, 458, 458, 475, 475, 583, 1251, 1251, 1251, 1251, 1251, 1251, 1251, 1251, 1251, 1251]",[0],[63],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 23]","[383, 383, 383, 383, 383, 458, 458, 475, 475, 583, 1251, 1251, 1251, 1251, 1251, 1251, 1251, 1251, 1251, 1251]","[383, 383, 383, 383, 383, 458, 458, 475, 475, 583, 1251, 1251, 1251, 1251, 1251, 1251, 1251, 1251, 1251, 1251]"
24_39_490,"[67, 175, 326, 336, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707]",[24],[39],"[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 22, 23]","[67, 175, 326, 336, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707]","[67, 175, 326, 336, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707, 707]"
8_54_491,"[1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612]",[8],[54],"[5, 7, 9, 10, 11, 12, 13, 15]","[1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612]","[1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612]"
4_56_492,"[415, 468, 512, 757, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149]",[4],[56],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 23]","[415, 468, 512, 757, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149]","[415, 468, 512, 757, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149, 1149]"
14_57_493,"[14, 14, 21, 51, 143, 143, 239, 517, 753, 760, 786, 786, 786, 786, 786, 786, 812, 940, 1128, 1284]",[14],[57],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[14, 14, 21, 51, 143, 143, 239, 517, 753, 760, 786, 786, 786, 786, 786, 786, 812, 940, 1128, 1284]","[14, 14, 21, 51, 143, 143, 239, 517, 753, 760, 786, 786, 786, 786, 786, 786, 812, 940, 1128, 1284]"
4_54_494,"[41, 41, 41, 41, 41, 86, 283, 283, 283, 283, 283, 283, 323, 323, 323, 323, 323, 323, 323, 323]",[4],[54],"[0, 1, 5, 6, 9, 10, 11, 12, 13, 14, 20, 21, 22, 23]","[41, 41, 41, 41, 41, 86, 283, 283, 283, 283, 283, 283, 323, 323, 323, 323, 323, 323, 323, 323]","[41, 41, 41, 41, 41, 86, 283, 283, 283, 283, 283, 283, 323, 323, 323, 323, 323, 323, 323, 323]"
6_57_495,"[84, 84, 84, 84, 231, 280, 280, 280, 280, 280, 280, 280, 476, 529, 632, 632, 838, 852, 939, 994]",[6],[57],"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[84, 84, 84, 84, 231, 280, 280, 280, 280, 280, 280, 280, 476, 529, 632, 632, 838, 852, 939, 994]","[84, 84, 84, 84, 231, 280, 280, 280, 280, 280, 280, 280, 476, 529, 632, 632, 838, 852, 939, 994]"
0_26_496,"[163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163]",[0],[26],"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 22, 23]","[163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163]","[163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163]"
4_45_497,"[34, 94, 99, 128, 172, 247, 247, 364, 544, 544, 544, 544, 544, 544, 544, 544, 544, 544, 590, 594]",[4],[45],"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 23]","[34, 94, 99, 128, 172, 247, 247, 364, 544, 544, 544, 544, 544, 544, 544, 544, 544, 544, 590, 594]","[34, 94, 99, 128, 172, 247, 247, 364, 544, 544, 544, 544, 544, 544, 544, 544, 544, 544, 590, 594]"
0_64_498,"[154, 160, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 338, 873, 873, 1133, 1133, 1145]",[0],[64],"[0, 1, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 21, 22, 23]","[154, 160, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 338, 873, 873, 1133, 1133, 1145]","[154, 160, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 330, 338, 873, 873, 1133, 1133, 1145]"
0_32_499,"[273, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927]",[0],[32],"[0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 16, 23]","[273, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927]","[273, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927, 927]"
0_73_500,"[32, 88, 88, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223]",[0],[73],"[0, 1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 20, 22, 23]","[32, 88, 88, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223]","[32, 88, 88, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223, 223]"
4_47_501,"[6, 6, 6, 6, 36, 329, 429, 469, 469, 469, 469, 469, 469, 469, 469, 469, 681, 705, 705, 705]",[4],[47],"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 23]","[6, 6, 6, 6, 36, 329, 429, 469, 469, 469, 469, 469, 469, 469, 469, 469, 681, 705, 705, 705]","[6, 6, 6, 6, 36, 329, 429, 469, 469, 469, 469, 469, 469, 469, 469, 469, 681, 705, 705, 705]"
0_26_502,"[226, 235, 406, 562, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564]",[0],[26],"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 22, 23]","[226, 235, 406, 562, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564]","[226, 235, 406, 562, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564, 564]"
4_58_503,"[336, 893, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347]",[4],[58],"[1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 22, 23]","[336, 893, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347]","[336, 893, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347, 1347]"
6_57_504,"[170, 213, 213, 226, 285, 285, 476, 632, 632, 632, 692, 692, 743, 761, 761, 761, 761, 761, 822, 838]",[6],[57],"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13]","[170, 213, 213, 226, 285, 285, 476, 632, 632, 632, 692, 692, 743, 761, 761, 761, 761, 761, 822, 838]","[170, 213, 213, 226, 285, 285, 476, 632, 632, 632, 692, 692, 743, 761, 761, 761, 761, 761, 822, 838]"
4_57_505,"[207, 383, 578, 627, 638, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909, 1082, 1103, 1135, 1554]",[4],[57],"[0, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 21, 23]","[207, 383, 578, 627, 638, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909, 1082, 1103, 1135, 1554]","[207, 383, 578, 627, 638, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909, 909, 1082, 1103, 1135, 1554]"
39_55_506,"[30, 31, 41, 86, 283, 437, 485, 491, 548, 730, 730, 730, 730, 730, 730, 730, 785, 785, 785, 854]",[39],[55],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20, 21, 22, 23]","[30, 31, 41, 86, 283, 437, 485, 491, 548, 730, 730, 730, 730, 730, 730, 730, 785, 785, 785, 854]","[30, 31, 41, 86, 283, 437, 485, 491, 548, 730, 730, 730, 730, 730, 730, 730, 785, 785, 785, 854]"
9_65_507,"[22, 22, 22, 36, 48, 48, 92, 95, 107, 137, 201, 223, 252, 325, 491, 544, 575, 666, 666, 809]",[9],[65],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[22, 22, 22, 36, 48, 48, 92, 95, 107, 137, 201, 223, 252, 325, 491, 544, 575, 666, 666, 809]","[22, 22, 22, 36, 48, 48, 92, 95, 107, 137, 201, 223, 252, 325, 491, 544, 575, 666, 666, 809]"
9_65_508,"[21, 45, 45, 45, 45, 45, 231, 255, 341, 395, 544, 550, 555, 555, 555, 555, 555, 555, 555, 555]",[9],[65],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[21, 45, 45, 45, 45, 45, 231, 255, 341, 395, 544, 550, 555, 555, 555, 555, 555, 555, 555, 555]","[21, 45, 45, 45, 45, 45, 231, 255, 341, 395, 544, 550, 555, 555, 555, 555, 555, 555, 555, 555]"
11_82_509,"[863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863]",[11],[82],"[0, 5, 6, 7, 8, 9, 10, 11, 23]","[863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863]","[863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863, 863]"
1_45_510,"[101, 109, 109, 180, 346, 553, 746, 880, 880, 912, 938, 939, 1078, 1094, 1349, 1349, 1355, 1355, 1436, 1438]",[1],[45],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[101, 109, 109, 180, 346, 553, 746, 880, 880, 912, 938, 939, 1078, 1094, 1349, 1349, 1355, 1355, 1436, 1438]","[101, 109, 109, 180, 346, 553, 746, 880, 880, 912, 938, 939, 1078, 1094, 1349, 1349, 1355, 1355, 1436, 1438]"
11_45_511,"[59, 67, 71, 312, 312, 459, 662, 667, 711, 1140, 1140, 1140, 1140, 1254, 1254, 1254, 1254, 1254, 1254, 1254]",[11],[45],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 20, 23]","[59, 67, 71, 312, 312, 459, 662, 667, 711, 1140, 1140, 1140, 1140, 1254, 1254, 1254, 1254, 1254, 1254, 1254]","[59, 67, 71, 312, 312, 459, 662, 667, 711, 1140, 1140, 1140, 1140, 1254, 1254, 1254, 1254, 1254, 1254, 1254]"
21_26_512,"[131, 234, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 445, 543]",[21],[26],"[0, 2, 3, 4, 5, 7, 9, 22, 23]","[131, 234, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 445, 543]","[131, 234, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 337, 445, 543]"
0_78_513,"[147, 147, 147, 150, 150, 351, 445, 445, 491, 773, 787, 869, 869, 886, 1039, 1224, 1281, 1301, 1409, 1417]",[0],[78],"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 23]","[147, 147, 147, 150, 150, 351, 445, 445, 491, 773, 787, 869, 869, 886, 1039, 1224, 1281, 1301, 1409, 1417]","[147, 147, 147, 150, 150, 351, 445, 445, 491, 773, 787, 869, 869, 886, 1039, 1224, 1281, 1301, 1409, 1417]"
6_65_514,"[45, 126, 126, 126, 143, 632, 722, 852, 857, 910, 910, 910, 910, 910, 910, 910, 910, 910, 910, 910]",[6],[65],"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[45, 126, 126, 126, 143, 632, 722, 852, 857, 910, 910, 910, 910, 910, 910, 910, 910, 910, 910, 910]","[45, 126, 126, 126, 143, 632, 722, 852, 857, 910, 910, 910, 910, 910, 910, 910, 910, 910, 910, 910]"
28_55_515,"[23, 23, 23, 130, 223, 279, 286, 303, 360, 382, 382, 407, 410, 410, 481, 498, 554, 631, 683, 722]",[28],[55],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[23, 23, 23, 130, 223, 279, 286, 303, 360, 382, 382, 407, 410, 410, 481, 498, 554, 631, 683, 722]","[23, 23, 23, 130, 223, 279, 286, 303, 360, 382, 382, 407, 410, 410, 481, 498, 554, 631, 683, 722]"
11_56_516,"[354, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 782, 782, 1300]",[11],[56],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 23]","[354, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 782, 782, 1300]","[354, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 509, 782, 782, 1300]"
