Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
43_44_455,"[19, 78, 78, 78, 78, 78, 78, 78, 78, 205, 205, 205, 205, 205, 205, 564, 632, 632, 632, 632]",[43],[44],"[0, 1, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[19, 78, 78, 78, 78, 78, 78, 78, 78, 205, 205, 205, 205, 205, 205, 564, 632, 632, 632, 632]","[19, 78, 78, 78, 78, 78, 78, 78, 78, 205, 205, 205, 205, 205, 205, 564, 632, 632, 632, 632]"
11_44_456,"[21, 21, 21, 21, 43, 63, 91, 104, 170, 170, 278, 292, 292, 292, 329, 329, 329, 329, 329, 361]",[11],[44],"[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[21, 21, 21, 21, 43, 63, 91, 104, 170, 170, 278, 292, 292, 292, 329, 329, 329, 329, 329, 361]","[21, 21, 21, 21, 43, 63, 91, 104, 170, 170, 278, 292, 292, 292, 329, 329, 329, 329, 329, 361]"
74_46_457,"[135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135]",[74],[46],"[0, 1, 2, 10, 11, 12, 13, 14, 17, 18, 19, 21, 22, 23]","[135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135]","[135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135]"
26_72_458,"[198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198]",[26],[72],"[0, 1, 2, 3, 4, 6, 11, 12, 13, 15, 16, 18, 19, 22, 23]","[198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198]","[198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198, 198]"
38_45_459,"[93, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194]",[38],[45],"[0, 2, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[93, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194]","[93, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194]"
0_49_460,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176]",[0],[49],"[1, 10, 11, 12, 15, 21]","[176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176]"
11_45_461,"[43, 43, 57, 137, 137, 209, 250, 250, 264, 269, 269, 292, 292, 293, 293, 293, 293, 329, 361, 361]",[11],[45],"[1, 3, 4, 5, 7, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22]","[43, 43, 57, 137, 137, 209, 250, 250, 264, 269, 269, 292, 292, 293, 293, 293, 293, 329, 361, 361]","[43, 43, 57, 137, 137, 209, 250, 250, 264, 269, 269, 292, 292, 293, 293, 293, 293, 329, 361, 361]"
8_44_462,"[37, 89, 157, 182, 189, 215, 295, 324, 355, 370, 487, 534, 534, 534, 534, 534, 534, 534, 534, 534]",[8],[44],"[0, 2, 3, 5, 7, 8, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[37, 89, 157, 182, 189, 215, 295, 324, 355, 370, 487, 534, 534, 534, 534, 534, 534, 534, 534, 534]","[37, 89, 157, 182, 189, 215, 295, 324, 355, 370, 487, 534, 534, 534, 534, 534, 534, 534, 534, 534]"
79_45_463,"[10, 66, 109, 152, 152, 164, 164, 242, 242, 294, 333, 336, 340, 345, 375, 386, 397, 412, 429, 496]",[79],[45],"[0, 1, 2, 3, 4, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23]","[10, 66, 109, 152, 152, 164, 164, 242, 242, 294, 333, 336, 340, 345, 375, 386, 397, 412, 429, 496]","[10, 66, 109, 152, 152, 164, 164, 242, 242, 294, 333, 336, 340, 345, 375, 386, 397, 412, 429, 496]"
11_35_464,"[222, 222, 276, 276, 276, 641, 739, 739, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788]",[11],[35],"[1, 2, 3, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[222, 222, 276, 276, 276, 641, 739, 739, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788]","[222, 222, 276, 276, 276, 641, 739, 739, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788]"
30_55_465,"[139, 316, 740, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924]",[30],[55],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[139, 316, 740, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924]","[139, 316, 740, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924, 924]"
8_93_466,"[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]",[8],[93],"[0, 1, 2, 3, 4, 5, 6, 12, 13, 14, 16, 17, 18, 19, 21, 23]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]"
21_45_467,"[452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452]",[21],[45],"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452]","[452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452]"
21_45_468,"[595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595]",[21],[45],"[0, 1, 10, 11, 12, 13, 14, 16, 17, 18, 19, 21, 22]","[595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595]","[595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595, 595]"
21_44_469,"[712, 712, 712, 712, 712, 712, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780]",[21],[44],"[0, 1, 2, 3, 4, 8, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[712, 712, 712, 712, 712, 712, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780]","[712, 712, 712, 712, 712, 712, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780, 780]"
80_44_470,"[26, 45, 48, 54, 78, 99, 106, 106, 120, 125, 131, 197, 197, 206, 285, 290, 290, 290, 334, 355]",[80],[44],"[0, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[26, 45, 48, 54, 78, 99, 106, 106, 120, 125, 131, 197, 197, 206, 285, 290, 290, 290, 334, 355]","[26, 45, 48, 54, 78, 99, 106, 106, 120, 125, 131, 197, 197, 206, 285, 290, 290, 290, 334, 355]"
22_45_471,"[201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201]",[22],[45],"[0, 1, 13, 14, 15, 16, 20, 21, 22, 23]","[201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201]","[201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201]"
10_3_472,"[478, 611, 965, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038]",[10],[3],"[5, 10, 11, 12, 13, 14, 16, 17, 18, 22, 23]","[478, 611, 965, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038]","[478, 611, 965, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038]"
22_34_473,"[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 131, 199, 381, 381, 381, 381, 381, 381, 381]",[22],[34],"[0, 1, 2, 3, 11, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]","[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 131, 199, 381, 381, 381, 381, 381, 381, 381]","[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 131, 199, 381, 381, 381, 381, 381, 381, 381]"
21_44_474,"[493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493]",[21],[44],"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493]","[493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493]"
22_46_475,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]",[22],[46],"[0, 2, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
16_44_476,"[693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693]",[16],[44],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 17, 18, 21, 22, 23]","[693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693]","[693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693, 693]"
38_14_477,"[609, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822]",[38],[14],"[1, 2, 5, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[609, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822]","[609, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822]"
46_55_478,"[719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719]",[46],[55],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 20, 21, 22, 23]","[719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719]","[719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719, 719]"
6_41_479,"[40, 40, 77, 148, 157, 226, 236, 236, 293, 293, 309, 318, 319, 329, 336, 338, 397, 429, 435, 535]",[6],[41],"[0, 1, 2, 5, 11, 17, 18, 19, 21, 22, 23]","[40, 40, 77, 148, 157, 226, 236, 236, 293, 293, 309, 318, 319, 329, 336, 338, 397, 429, 435, 535]","[40, 40, 77, 148, 157, 226, 236, 236, 293, 293, 309, 318, 319, 329, 336, 338, 397, 429, 435, 535]"
12_16_480,"[867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867]",[12],[16],"[1, 2, 4, 5, 9, 10, 11, 15, 16, 17, 18, 19, 20, 21, 23]","[867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867]","[867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867, 867]"
16_81_481,"[255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]",[16],[81],"[0, 1, 2, 3, 4, 5, 6, 7, 12, 13, 14, 16, 20, 23]","[255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255]"
67_93_482,"[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]",[67],[93],"[0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]"
81_44_483,"[4, 278, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348]",[81],[44],"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[4, 278, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348]","[4, 278, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348]"
18_53_484,"[178, 207, 383, 383, 393, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 432, 515]",[18],[53],"[0, 1, 2, 4, 10, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]","[178, 207, 383, 383, 393, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 432, 515]","[178, 207, 383, 383, 393, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 431, 432, 515]"
65_45_485,"[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 867, 867, 867, 867, 867, 867]",[65],[45],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 14, 15, 20, 21, 22, 23]","[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 867, 867, 867, 867, 867, 867]","[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 867, 867, 867, 867, 867, 867]"
21_44_486,"[398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398]",[21],[44],"[12, 13, 14, 15, 16, 17, 20]","[398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398]","[398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398]"
40_45_487,"[284, 284, 312, 312, 312, 312, 312, 312, 312, 407, 407, 407, 407, 407, 407, 407, 407, 407, 407, 407]",[40],[45],"[0, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23]","[284, 284, 312, 312, 312, 312, 312, 312, 312, 407, 407, 407, 407, 407, 407, 407, 407, 407, 407, 407]","[284, 284, 312, 312, 312, 312, 312, 312, 312, 407, 407, 407, 407, 407, 407, 407, 407, 407, 407, 407]"
21_44_488,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176]",[21],[44],"[12, 13, 18]","[176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176, 176]"
25_35_489,"[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]",[25],[35],"[0, 2, 3, 4, 5, 6, 7, 8, 9, 16, 17, 19, 20, 21, 22]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]","[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293]"
4_93_490,"[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]",[4],[93],"[0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15, 16, 17, 21, 22, 23]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]","[174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174, 174]"
30_44_491,"[19, 19, 19, 48, 48, 72, 97, 124, 139, 139, 139, 139, 139, 139, 140, 189, 239, 251, 257, 274]",[30],[44],"[0, 2, 3, 4, 5, 6, 19, 20, 21, 22, 23]","[19, 19, 19, 48, 48, 72, 97, 124, 139, 139, 139, 139, 139, 139, 140, 189, 239, 251, 257, 274]","[19, 19, 19, 48, 48, 72, 97, 124, 139, 139, 139, 139, 139, 139, 140, 189, 239, 251, 257, 274]"
25_55_492,"[551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551]",[25],[55],"[0, 1, 2, 3, 4, 5, 6, 7, 11, 18, 19, 20, 21, 22, 23]","[551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551]","[551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551]"
21_45_493,"[1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010]",[21],[45],"[11, 12, 13, 14, 15]","[1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010]","[1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010]"
23_44_494,"[177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177]",[23],[44],"[0, 1, 3, 4, 6, 11, 12, 15, 16, 17, 21, 22, 23]","[177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177]","[177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177]"
67_76_495,"[183, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772]",[67],[76],"[10, 11, 12, 16, 17, 18]","[183, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772]","[183, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772, 772]"
27_85_496,"[1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050]",[27],[85],"[12, 13, 14, 15, 16, 19, 20]","[1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050]","[1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050, 1050]"
11_24_497,"[29, 346, 361, 361, 361, 361, 361, 514, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967]",[11],[24],"[10, 11, 12, 15, 19]","[29, 346, 361, 361, 361, 361, 361, 514, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967]","[29, 346, 361, 361, 361, 361, 361, 514, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967]"
21_44_498,"[307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307]",[21],[44],"[13, 14, 15, 16, 17]","[307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307]","[307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307]"
24_44_499,"[278, 291, 291, 347, 347, 347, 347, 347, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348]",[24],[44],"[1, 3, 9, 12, 13, 14, 16, 17, 18, 19, 21, 23]","[278, 291, 291, 347, 347, 347, 347, 347, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348]","[278, 291, 291, 347, 347, 347, 347, 347, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348, 348]"
21_45_500,"[542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542]",[21],[45],"[11, 12, 13, 14, 15, 16, 17, 19]","[542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542]","[542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542, 542]"
41_41_501,"[280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280]",[41],[41],"[0, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20, 21, 22, 23]","[280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280]","[280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280]"
16_57_502,"[453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453]",[16],[57],"[1, 2, 3, 4, 5, 17, 19, 20, 22, 23]","[453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453]","[453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453]"
11_46_503,"[135, 161, 161, 758, 758, 758, 758, 837, 903, 903, 903, 903, 903, 903, 903, 903, 903, 903, 903, 903]",[11],[46],"[1, 9, 10, 11, 15, 16, 17, 18, 19, 21, 22]","[135, 161, 161, 758, 758, 758, 758, 837, 903, 903, 903, 903, 903, 903, 903, 903, 903, 903, 903, 903]","[135, 161, 161, 758, 758, 758, 758, 837, 903, 903, 903, 903, 903, 903, 903, 903, 903, 903, 903, 903]"
62_45_504,"[4, 41, 45, 47, 58, 106, 106, 106, 145, 152, 164, 179, 283, 300, 300, 348, 364, 400, 437, 494]",[62],[45],"[0, 1, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[4, 41, 45, 47, 58, 106, 106, 106, 145, 152, 164, 179, 283, 300, 300, 348, 364, 400, 437, 494]","[4, 41, 45, 47, 58, 106, 106, 106, 145, 152, 164, 179, 283, 300, 300, 348, 364, 400, 437, 494]"
25_45_505,"[394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]",[25],[45],"[2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 21, 22, 23]","[394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]","[394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394]"
49_85_506,"[864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864]",[49],[85],"[2, 13, 14, 15, 16, 17, 19, 20, 21, 23]","[864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864]","[864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864, 864]"
21_45_507,"[361, 367, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455]",[21],[45],"[12, 13, 14, 15, 16, 18, 19, 20, 21]","[361, 367, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455]","[361, 367, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455, 455]"
32_66_508,"[392, 553, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599]",[32],[66],"[0, 1, 2, 3, 4, 8, 10, 11, 12, 13, 14, 18, 20, 21, 22, 23]","[392, 553, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599]","[392, 553, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599, 599]"
22_44_509,"[4, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 247, 575]",[22],[44],"[0, 3, 4, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[4, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 247, 575]","[4, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88, 247, 575]"
46_26_510,"[806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806]",[46],[26],"[0, 1, 2, 3, 4, 5, 13, 16, 17, 18, 19, 20, 21, 22, 23]","[806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806]","[806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806, 806]"
22_37_511,"[49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49]",[22],[37],"[2, 9, 10, 11, 12, 13, 14, 15, 18, 21, 22, 23]","[49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49]","[49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49, 49]"
15_45_512,"[21, 21, 44, 74, 137, 160, 180, 196, 208, 209, 242, 303, 303, 303, 303, 313, 352, 352, 501, 501]",[15],[45],"[0, 1, 2, 4, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[21, 21, 44, 74, 137, 160, 180, 196, 208, 209, 242, 303, 303, 303, 303, 313, 352, 352, 501, 501]","[21, 21, 44, 74, 137, 160, 180, 196, 208, 209, 242, 303, 303, 303, 303, 313, 352, 352, 501, 501]"
